id,codigo_ibge,nome,uf
6558,4122602,Rondon,PR
6559,4122651,Rosário do Ivaí,PR
6560,4122701,Sabáudia,PR
6562,4122800,Salgado Filho,PR
6565,4122909,Salto do Itararé,PR
6566,4123006,Salto do Lontra,PR
6569,4123105,Santa Amélia,PR
6570,4123204,Santa Cecília do Pavão,PR
6572,4123303,Santa Cruz de Monte Castelo,PR
6575,4123402,Santa Fé,PR
6577,4123501,Santa Helena,PR
6578,4123600,Santa Inês,PR
6579,4123709,Santa Isabel do Ivaí,PR
6580,4123808,Santa Izabel do Oeste,PR
6581,4123824,Santa Lúcia,PR
6587,4123857,Santa Maria do Oeste,PR
6589,4123907,Santa Mariana,PR
6590,4123956,Santa Mônica,PR
6597,4124020,Santa Tereza do Oeste,PR
6598,4124053,Santa Terezinha de Itaipu,PR
6601,4124004,Santana do Itararé,PR
6605,4124202,Santo Antônio do Caiuá,PR
6604,4124103,Santo Antônio da Platina,PR
6608,4124301,Santo Antônio do Paraíso,PR
6609,4124400,Santo Antônio do Sudoeste,PR
6610,4124509,Santo Inácio,PR
6708,4126207,Sapopema,PR
6709,4126256,Sarandi,PR
6711,4126272,Saudade do Iguaçu,PR
6718,4126306,Sengés,PR
4908,2504033,Capim,PB
6722,4126355,Serranópolis do Iguaçu,PR
6727,4126405,Sertaneja,PR
6728,4126504,Sertanópolis,PR
6734,4126603,Siqueira Campos,PR
6737,4126652,Sulina,PR
6616,4124608,São Carlos do Ivaí,PR
6632,4124707,São Jerônimo da Serra,PR
6646,4125209,São Jorge d'Oeste,PR
6647,4125308,São Jorge do Ivaí,PR
6648,4125357,São Jorge do Patrocínio,PR
6651,4125407,São José da Boa Vista,PR
6652,4125456,São José das Palmeiras,PR
6656,4125506,São José dos Pinhais,PR
6633,4124806,São João,PR
6639,4124905,São João do Caiuá,PR
6640,4125001,São João do Ivaí,PR
6642,4125100,São João do Triunfo,PR
6670,4125555,São Manoel do Paraná,PR
6674,4125605,São Mateus do Sul,PR
6679,4125704,São Miguel do Iguaçu,PR
6687,4125753,São Pedro do Iguaçu,PR
6688,4125803,São Pedro do Ivaí,PR
6689,4125902,São Pedro do Paraná,PR
6702,4126009,São Sebastião da Amoreira,PR
6704,4126108,São Tomé,PR
6742,4126678,Tamarana,PR
6744,4126702,Tamboara,PR
6746,4126801,Tapejara,PR
6747,4126900,Tapira,PR
6753,4127007,Teixeira Soares,PR
6754,4127106,Telêmaco Borba,PR
6758,4127205,Terra Boa,PR
6760,4127304,Terra Rica,PR
6761,4127403,Terra Roxa,PR
6762,4127502,Tibagi,PR
6763,4127601,Tijucas do Sul,PR
6770,4127700,Toledo,PR
6772,4127809,Tomazina,PR
6774,4127858,Três Barras do Paraná,PR
6786,4127882,Tunas do Paraná,PR
6787,4127908,Tuneiras do Oeste,PR
6788,4127957,Tupãssi,PR
6790,4127965,Turvo,PR
6793,4128005,Ubiratã,PR
6794,4128104,Umuarama,PR
6798,4128302,Uniflor,PR
6796,4128203,União da Vitória,PR
6799,4128401,Uraí,PR
6806,4128534,Ventania,PR
6807,4128559,Vera Cruz do Oeste,PR
6809,4128609,Verê,PR
6827,4128658,Virmond,PR
6832,4128708,Vitorino,PR
6834,4128500,Wenceslau Braz,PR
6835,4128807,Xambrê,PR
5771,4101150,Ângulo,PR
6845,3300100,Angra dos Reis,RJ
6847,3300159,Aperibé,RJ
6848,3300209,Araruama,RJ
6849,3300225,Areal,RJ
6850,3300233,Armação dos Búzios,RJ
6851,3300258,Arraial do Cabo,RJ
6862,3300308,Barra do Piraí,RJ
6863,3300407,Barra Mansa,RJ
6865,3300456,Belford Roxo,RJ
9512,3540101,Pongaí,SP
5049,2512762,Riachão do Poço,PB
6870,3300506,Bom Jardim,RJ
6871,3300605,Bom Jesus do Itabapoana,RJ
6873,3300704,Cabo Frio,RJ
6875,3300803,Cachoeiras de Macacu,RJ
6881,3301009,Campos dos Goytacazes,RJ
6883,3301108,Cantagalo,RJ
6885,3300936,Carapebus,RJ
6886,3301157,Cardoso Moreira,RJ
6887,3301207,Carmo,RJ
6889,3301306,Casimiro de Abreu,RJ
6893,3300951,Comendador Levy Gasparian,RJ
6896,3301405,Conceição de Macabu,RJ
6900,3301504,Cordeiro,RJ
6911,3301603,Duas Barras,RJ
6912,3301702,Duque de Caxias,RJ
6914,3301801,Engenheiro Paulo de Frontin,RJ
6927,3301850,Guapimirim,RJ
6932,3301876,Iguaba Grande,RJ
6941,3301900,Itaboraí,RJ
6943,3302007,Itaguaí,RJ
6947,3302056,Italva,RJ
6949,3302106,Itaocara,RJ
6950,3302205,Itaperuna,RJ
6951,3302254,Itatiaia,RJ
6955,3302270,Japeri,RJ
6957,3302304,Laje do Muriaé,RJ
6962,3302403,Macaé,RJ
6964,3302502,Magé,RJ
6966,3302601,Mangaratiba,RJ
6971,3302700,Maricá,RJ
6972,3302809,Mendes,RJ
6973,3302858,Mesquita,RJ
6974,3302908,Miguel Pereira,RJ
6975,3303005,Miracema,RJ
6985,3303104,Natividade,RJ
6988,3303203,Nilópolis,RJ
6989,3303302,Niterói,RJ
6993,3303401,Nova Friburgo,RJ
6994,3303500,Nova Iguaçu,RJ
6999,3303609,Paracambi,RJ
7000,3303708,Paraíba do Sul,RJ
7007,3303856,Paty do Alferes,RJ
7012,3303906,Petrópolis,RJ
7015,3303955,Pinheiral,RJ
7017,3304003,Piraí,RJ
7020,3304102,Porciúncula,RJ
7023,3304110,Porto Real,RJ
7030,3304128,Quatis,RJ
7031,3304144,Queimados,RJ
7032,3304151,Quissamã,RJ
7035,3304201,Resende,RJ
7039,3304300,Rio Bonito,RJ
7040,3304409,Rio Claro,RJ
7041,3304508,Rio das Flores,RJ
7042,3304524,Rio das Ostras,RJ
7043,3304557,Rio de Janeiro,RJ
7057,3304607,Santa Maria Madalena,RJ
7062,3304706,Santo Antônio de Pádua,RJ
7084,3305406,Sapucaia,RJ
7085,3305505,Saquarema,RJ
7088,3305554,Seropédica,RJ
7091,3305604,Silva Jardim,RJ
7095,3305703,Sumidouro,RJ
7065,3304805,São Fidélis,RJ
7066,3304755,São Francisco de Itabapoana,RJ
7067,3304904,São Gonçalo,RJ
7073,3305133,São José de Ubá,RJ
7076,3305158,São José do Vale do Rio Preto,RJ
7068,3305000,São João da Barra,RJ
7069,3305109,São João de Meriti,RJ
7078,3305208,São Pedro da Aldeia,RJ
7080,3305307,São Sebastião do Alto,RJ
7099,3305752,Tanguá,RJ
7102,3305802,Teresópolis,RJ
7104,3305901,Trajano de Moraes,RJ
7107,3306008,Três Rios,RJ
7110,3306107,Valença,RJ
7112,3306156,Varre-Sai,RJ
7113,3306206,Vassouras,RJ
7121,3306305,Volta Redonda,RJ
7124,2400109,Acari,RN
7126,2400307,Afonso Bezerra,RN
7128,2400505,Alexandria,RN
7129,2400604,Almino Afonso,RN
7130,2400703,Alto do Rodrigues,RN
7131,2400802,Angicos,RN
7132,2400901,Antônio Martins,RN
7133,2401008,Apodi,RN
7134,2401107,Areia Branca,RN
7135,2401206,Arês,RN
7125,2400208,Açu,RN
7138,2401453,Baraúna,RN
7139,2401503,Barcelona,RN
7136,2401404,Baía Formosa,RN
7141,2401602,Bento Fernandes,RN
10150,2405306,Januário Cicco,RN
7143,2401651,Bodó,RN
7144,2401701,Bom Jesus,RN
7145,2401800,Brejinho,RN
7148,2402006,Caicó,RN
7146,2401859,Caiçara do Norte,RN
7147,2401909,Caiçara do Rio do Vento,RN
7150,2402105,Campo Redondo,RN
7151,2402204,Canguaretama,RN
7152,2402303,Caraúbas,RN
7154,2402501,Carnaubais,RN
7153,2402402,Carnaúba dos Dantas,RN
7155,2402600,Ceará-Mirim,RN
7156,2402709,Cerro Corá,RN
7157,2402808,Coronel Ezequiel,RN
7158,2402907,Coronel João Pessoa,RN
7160,2403004,Cruzeta,RN
7161,2403103,Currais Novos,RN
7162,2403202,Doutor Severiano,RN
7163,2403301,Encanto,RN
7164,2403400,Equador,RN
7165,2403509,Espírito Santo,RN
7167,2403608,Extremoz,RN
8342,4201273,Arabutã,SC
7168,2403707,Felipe Guerra,RN
7169,2403756,Fernando Pedroza,RN
7171,2403806,Florânia,RN
7172,2403905,Francisco Dantas,RN
7173,2404002,Frutuoso Gomes,RN
7174,2404101,Galinhos,RN
7176,2404200,Goianinha,RN
7177,2404309,Governador Dix-Sept Rosado,RN
7178,2404408,Grossos,RN
7179,2404507,Guamaré,RN
7180,2404606,Ielmo Marinho,RN
7182,2404705,Ipanguaçu,RN
7184,2404804,Ipueira,RN
7185,2404853,Itajá,RN
7186,2404903,Itaú,RN
7188,2405108,Jandaíra,RN
7189,2405207,Janduís,RN
7190,2405405,Japi,RN
9513,3540200,Pontal,SP
7191,2405504,Jardim de Angicos,RN
7192,2405603,Jardim de Piranhas,RN
7193,2405702,Jardim do Seridó,RN
7187,2405009,Jaçanã,RN
7196,2406007,José da Penha,RN
7194,2405801,João Câmara,RN
7195,2405900,João Dias,RN
7197,2406106,Jucurutu,RN
7198,2406155,Jundiá,RN
7199,2406205,Lagoa d'Anta,RN
7200,2406304,Lagoa de Pedras,RN
7201,2406403,Lagoa de Velhos,RN
7202,2406502,Lagoa Nova,RN
7203,2406601,Lagoa Salgada,RN
7204,2406700,Lajes,RN
7205,2406809,Lajes Pintadas,RN
7206,2406908,Lucrécia,RN
7207,2407005,Luís Gomes,RN
7209,2407203,Macau,RN
7208,2407104,Macaíba,RN
7211,2407252,Major Sales,RN
7212,2407302,Marcelino Vieira,RN
7213,2407401,Martins,RN
7215,2407500,Maxaranguape,RN
7216,2407609,Messias Targino,RN
7217,2407708,Montanhas,RN
7218,2407807,Monte Alegre,RN
7219,2407906,Monte das Gameleiras,RN
7220,2408003,Mossoró,RN
7221,2408102,Natal,RN
7223,2408300,Nova Cruz,RN
7222,2408201,Nísia Floresta,RN
7224,2408409,Olho-d'Água do Borges,RN
7225,2408508,Ouro Branco,RN
7226,2408607,Paraná,RN
7227,2408805,Parazinho,RN
7166,2408706,Paraú,RN
7228,2408904,Parelhas,RN
7229,2403251,Parnamirim,RN
7230,2409100,Passa e Fica,RN
7231,2409209,Passagem,RN
7232,2409308,Patu,RN
7233,2409407,Pau dos Ferros,RN
7234,2409506,Pedra Grande,RN
7235,2409605,Pedra Preta,RN
7236,2409704,Pedro Avelino,RN
7237,2409803,Pedro Velho,RN
7238,2409902,Pendências,RN
7239,2410009,Pilões,RN
7241,2410207,Portalegre,RN
7242,2410256,Porto do Mangue,RN
7240,2410108,Poço Branco,RN
7243,2410405,Pureza,RN
7244,2410504,Rafael Fernandes,RN
7245,2410603,Rafael Godeiro,RN
7246,2410702,Riacho da Cruz,RN
7247,2410801,Riacho de Santana,RN
7248,2410900,Riachuelo,RN
7249,2408953,Rio do Fogo,RN
7250,2411007,Rodolfo Fernandes,RN
7252,2411106,Ruy Barbosa,RN
7254,2411205,Santa Cruz,RN
7256,2409332,Santa Maria,RN
7258,2411403,Santana do Matos,RN
7259,2411429,Santana do Seridó,RN
7260,2411502,Santo Antônio,RN
7281,2413102,Senador Elói de Souza,RN
7282,2413201,Senador Georgino Avelino,RN
7285,2413300,Serra de São Bento,RN
7286,2413359,Serra do Mel,RN
7287,2413409,Serra Negra do Norte,RN
7288,2413508,Serrinha,RN
7289,2413557,Serrinha dos Pintos,RN
7290,2413607,Severiano Melo,RN
7262,2411601,São Bento do Norte,RN
7263,2411700,São Bento do Trairí,RN
7265,2411809,São Fernando,RN
7266,2411908,São Francisco do Oeste,RN
7268,2412005,São Gonçalo do Amarante,RN
7271,2412203,São José de Mipibu,RN
7272,2412302,São José do Campestre,RN
7273,2412401,São José do Seridó,RN
7269,2412104,São João do Sabugi,RN
7274,2412500,São Miguel,RN
7275,2412559,São Miguel do Gostoso,RN
7276,2412609,São Paulo do Potengi,RN
7277,2412708,São Pedro,RN
7278,2412807,São Rafael,RN
7279,2412906,São Tomé,RN
7280,2413003,São Vicente,RN
7291,2413706,Sítio Novo,RN
7292,2413805,Taboleiro Grande,RN
7294,2414001,Tangará,RN
7295,2414100,Tenente Ananias,RN
7296,2414159,Tenente Laurentino Cruz,RN
7297,2411056,Tibau,RN
7298,2414209,Tibau do Sul,RN
7299,2414308,Timbaúba dos Batistas,RN
7300,2414407,Touros,RN
7302,2414456,Triunfo Potiguar,RN
7303,2414506,Umarizal,RN
7304,2414605,Upanema,RN
7306,2414753,Venha-Ver,RN
7307,2414803,Vera Cruz,RN
7309,2415008,Vila Flor,RN
7308,2414902,Viçosa,RN
7305,2414704,Várzea,RN
7127,2400406,Água Nova,RN
7311,1100015,Alta Floresta D'Oeste,RO
10145,1100379,Alto Alegre dos Parecis,RO
7314,1100346,Alvorada D'Oeste,RO
7315,1100023,Ariquemes,RO
7316,1100452,Buritis,RO
7317,1100031,Cabixi,RO
7318,1100601,Cacaulândia,RO
7319,1100049,Cacoal,RO
7321,1100700,Campo Novo de Rondônia,RO
7322,1100809,Candeias do Jamari,RO
7323,1100908,Castanheiras,RO
7324,1100056,Cerejeiras,RO
7325,1100924,Chupinguaia,RO
7326,1100064,Colorado do Oeste,RO
7327,1100072,Corumbiara,RO
7328,1100080,Costa Marques,RO
7329,1100940,Cujubim,RO
7331,1101005,Governador Jorge Teixeira,RO
7332,1100106,Guajará-Mirim,RO
7334,1101104,Itapuã do Oeste,RO
7335,1100114,Jaru,RO
7336,1100122,Ji-Paraná,RO
7337,1100130,Machadinho D'Oeste,RO
7339,1101203,Ministro Andreazza,RO
7340,1101302,Mirante da Serra,RO
7341,1101401,Monte Negro,RO
7342,1100148,Nova Brasilândia D'Oeste,RO
7343,1100338,Nova Mamoré,RO
7344,1101435,Nova União,RO
7346,1100502,Novo Horizonte do Oeste,RO
7347,1100155,Ouro Preto do Oeste,RO
7348,1101450,Parecis,RO
7350,1100189,Pimenta Bueno,RO
7351,1101468,Pimenteiras do Oeste,RO
7352,1100205,Porto Velho,RO
7353,1100254,Presidente Médici,RO
7354,1101476,Primavera de Rondônia,RO
7356,1100262,Rio Crespo,RO
7358,1100288,Rolim de Moura,RO
7359,1100296,Santa Luzia D'Oeste,RO
7363,1101500,Seringueiras,RO
7360,1101484,São Felipe D'Oeste,RO
7361,1101492,São Francisco do Guaporé,RO
7362,1100320,São Miguel do Guaporé,RO
7365,1101559,Teixeirópolis,RO
7366,1101609,Theobroma,RO
7367,1101708,Urupá,RO
7368,1101757,Vale do Anari,RO
7369,1101807,Vale do Paraíso,RO
7371,1100304,Vilhena,RO
7373,1400050,Alto Alegre,RR
7374,1400027,Amajari,RR
7375,1400100,Boa Vista,RR
7376,1400159,Bonfim,RR
7377,1400175,Cantá,RR
7378,1400209,Caracaraí,RR
7379,1400233,Caroebe,RR
7380,1400282,Iracema,RR
7381,1400308,Mucajaí,RR
7382,1400407,Normandia,RR
7383,1400456,Pacaraima,RR
7384,1400472,Rorainópolis,RR
7385,1400506,São João da Baliza,RR
7386,1400605,São Luiz,RR
7388,4300034,Aceguá,RS
7392,4300109,Agudo,RS
7393,4300208,Ajuricaba,RS
7395,4300307,Alecrim,RS
7396,4300406,Alegrete,RS
7397,4300455,Alegria,RS
7399,4300471,Almirante Tamandaré do Sul,RS
7400,4300505,Alpestre,RS
7401,4300554,Alto Alegre,RS
7404,4300570,Alto Feliz,RS
7408,4300604,Alvorada,RS
7409,4300638,Amaral Ferrador,RS
7410,4300646,Ametista do Sul,RS
7411,4300661,André da Rocha,RS
7412,4300703,Anta Gorda,RS
7414,4300802,Antônio Prado,RS
7415,4300851,Arambaré,RS
7416,4300877,Araricá,RS
7417,4300901,Aratiba,RS
7421,4301008,Arroio do Meio,RS
7422,4301073,Arroio do Padre,RS
7423,4301057,Arroio do Sal,RS
7425,4301206,Arroio do Tigre,RS
7426,4301107,Arroio dos Ratos,RS
7427,4301305,Arroio Grande,RS
7431,4301404,Arvorezinha,RS
9874,1712009,Lajeado,TO
7446,4301859,Barra do Guarita,RS
7448,4301875,Barra do Quaraí,RS
7449,4301909,Barra do Ribeiro,RS
7450,4301925,Barra do Rio Azul,RS
7451,4301958,Barra Funda,RS
7452,4301800,Barracão,RS
7458,4302006,Barros Cassal,RS
7443,4301651,Barão,RS
7444,4301701,Barão de Cotegipe,RS
7445,4301750,Barão do Triunfo,RS
7465,4302055,Benjamin Constant do Sul,RS
7466,4302105,Bento Gonçalves,RS
7472,4302154,Boa Vista das Missões,RS
7473,4302204,Boa Vista do Buricá,RS
7474,4302220,Boa Vista do Cadeado,RS
7475,4302238,Boa Vista do Incra,RS
7476,4302253,Boa Vista do Sul,RS
7481,4302303,Bom Jesus,RS
7482,4302352,Bom Princípio,RS
7483,4302378,Bom Progresso,RS
7486,4302402,Bom Retiro do Sul,RS
7490,4302451,Boqueirão do Leão,RS
7492,4302501,Bossoroca,RS
7661,4302584,Bozano,RS
7494,4302600,Braga,RS
7495,4302659,Brochier,RS
7497,4302709,Butiá,RS
7500,4302907,Cacequi,RS
7501,4303004,Cachoeira do Sul,RS
7502,4303103,Cachoeirinha,RS
7503,4303202,Cacique Doble,RS
7505,4303301,Caibaté,RS
7506,4303400,Caiçara,RS
7507,4303509,Camaquã,RS
7508,4303558,Camargo,RS
7509,4303608,Cambará do Sul,RS
7512,4303673,Campestre da Serra,RS
7513,4303707,Campina das Missões,RS
7516,4303806,Campinas do Sul,RS
7517,4303905,Campo Bom,RS
7520,4304002,Campo Novo,RS
7525,4304101,Campos Borges,RS
7526,4304200,Candelária,RS
7529,4304358,Candiota,RS
7530,4304408,Canela,RS
7531,4304507,Canguçu,RS
7533,4304606,Canoas,RS
7534,4304614,Canudos do Vale,RS
7544,4304689,Capela de Santana,RS
7547,4304697,Capitão,RS
7548,4304671,Capivari do Sul,RS
7536,4304622,Capão Bonito do Sul,RS
7539,4304630,Capão da Canoa,RS
7542,4304655,Capão do Cipó,RS
7543,4304663,Capão do Leão,RS
7554,4304705,Carazinho,RS
7552,4304713,Caraá,RS
7555,4304804,Carlos Barbosa,RS
7556,4304853,Carlos Gomes,RS
7558,4304903,Casca,RS
7561,4304952,Caseiros,RS
7563,4305009,Catuípe,RS
7566,4305108,Caxias do Sul,RS
7499,4302808,Caçapava do Sul,RS
7569,4305116,Centenário,RS
7572,4305124,Cerrito,RS
7576,4305132,Cerro Branco,RS
7580,4305157,Cerro Grande,RS
7581,4305173,Cerro Grande do Sul,RS
7582,4305207,Cerro Largo,RS
7583,4305306,Chapada,RS
7585,4305355,Charqueadas,RS
7586,4305371,Charrua,RS
7587,4305405,Chiapetta,RS
7592,4305447,Chuvisca,RS
7591,4305439,Chuí,RS
7593,4305454,Cidreira,RS
7595,4305504,Ciríaco,RS
7599,4305587,Colinas,RS
7607,4305603,Colorado,RS
7609,4305702,Condor,RS
7611,4305801,Constantina,RS
7612,4305835,Coqueiro Baixo,RS
7613,4305850,Coqueiros do Sul,RS
7616,4305871,Coronel Barros,RS
7617,4305900,Coronel Bicaco,RS
7619,4305934,Coronel Pilar,RS
7624,4305959,Cotiporã,RS
7625,4305975,Coxilha,RS
7628,4306007,Crissiumal,RS
7629,4306056,Cristal,RS
7630,4306072,Cristal do Sul,RS
7632,4306106,Cruz Alta,RS
7633,4306130,Cruzaltense,RS
7635,4306205,Cruzeiro do Sul,RS
7528,4304309,Cândido Godói,RS
7642,4306304,David Canabarro,RS
7646,4306320,Derrubadas,RS
7647,4306353,Dezesseis de Novembro,RS
7648,4306379,Dilermando de Aguiar,RS
7650,4306403,Dois Irmãos,RS
7651,4306429,Dois Irmãos das Missões,RS
7652,4306452,Dois Lajeados,RS
7654,4306502,Dom Feliciano,RS
7656,4306601,Dom Pedrito,RS
7657,4306551,Dom Pedro de Alcântara,RS
7658,4306700,Dona Francisca,RS
7663,4306734,Doutor Maurício Cardoso,RS
7664,4306759,Doutor Ricardo,RS
7665,4306767,Eldorado do Sul,RS
7667,4306809,Encantado,RS
7669,4306908,Encruzilhada do Sul,RS
7670,4306924,Engenho Velho,RS
7671,4306957,Entre Rios do Sul,RS
7674,4306973,Erebango,RS
7675,4307005,Erechim,RS
7676,4307054,Ernestina,RS
7678,4307203,Erval Grande,RS
7679,4307302,Erval Seco,RS
7681,4307401,Esmeralda,RS
7682,4307450,Esperança do Sul,RS
7687,4307500,Espumoso,RS
7694,4307559,Estação,RS
7697,4307708,Esteio,RS
7700,4307807,Estrela,RS
7702,4307815,Estrela Velha,RS
7696,4307609,Estância Velha,RS
7703,4307831,Eugênio de Castro,RS
7705,4307864,Fagundes Varela,RS
7710,4307906,Farroupilha,RS
7712,4308003,Faxinal do Soturno,RS
7713,4308052,Faxinalzinho,RS
7716,4308078,Fazenda Vilanova,RS
7717,4308102,Feliz,RS
7719,4308201,Flores da Cunha,RS
7722,4308250,Floriano Peixoto,RS
7724,4308300,Fontoura Xavier,RS
7725,4308409,Formigueiro,RS
7728,4308433,Forquetinha,RS
7729,4308458,Fortaleza dos Valos,RS
7730,4308508,Frederico Westphalen,RS
7733,4308607,Garibaldi,RS
7735,4308656,Garruchos,RS
7736,4308706,Gaurama,RS
7737,4308805,General Câmara,RS
7738,4308854,Gentil,RS
7739,4308904,Getúlio Vargas,RS
7740,4309001,Giruá,RS
7742,4309050,Glorinha,RS
7744,4309100,Gramado,RS
7745,4309126,Gramado dos Loureiros,RS
7747,4309159,Gramado Xavier,RS
7748,4309209,Gravataí,RS
7749,4309258,Guabiju,RS
7752,4309407,Guaporé,RS
7753,4309506,Guarani das Missões,RS
7750,4309308,Guaíba,RS
7755,4309555,Harmonia,RS
7756,4307104,Herval,RS
7757,4309571,Herveiras,RS
7759,4309605,Horizontina,RS
7760,4309654,Hulha Negra,RS
7761,4309704,Humaitá,RS
7762,4309753,Ibarama,RS
7764,4309803,Ibiaçá,RS
7765,4309902,Ibiraiaras,RS
7766,4309951,Ibirapuitã,RS
7767,4310009,Ibirubá,RS
7768,4310108,Igrejinha,RS
7771,4310207,Ijuí,RS
7773,4310306,Ilópolis,RS
7774,4310330,Imbé,RS
7775,4310363,Imigrante,RS
7776,4310405,Independência,RS
7777,4310413,Inhacorá,RS
7780,4310462,Ipiranga do Sul,RS
7778,4310439,Ipê,RS
7782,4310504,Iraí,RS
7784,4310538,Itaara,RS
7786,4310553,Itacurubi,RS
7792,4310579,Itapuca,RS
7794,4310603,Itaqui,RS
7795,4310652,Itati,RS
7796,4310702,Itatiba do Sul,RS
7800,4310751,Ivorá,RS
7801,4310801,Ivoti,RS
7802,4310850,Jaboticaba,RS
7803,4310876,Jacuizinho,RS
7804,4310900,Jacutinga,RS
7807,4311106,Jaguari,RS
7805,4311007,Jaguarão,RS
7809,4311122,Jaquirana,RS
7810,4311130,Jari,RS
7815,4311155,Jóia,RS
7818,4311205,Júlio de Castilhos,RS
7819,4311239,Lagoa Bonita do Sul,RS
7820,4311270,Lagoa dos Três Cantos,RS
7821,4311304,Lagoa Vermelha,RS
7822,4311254,Lagoão,RS
7823,4311403,Lajeado,RS
7827,4311429,Lajeado do Bugre,RS
7833,4311502,Lavras do Sul,RS
7835,4311601,Liberato Salzano,RS
7838,4311643,Linha Nova,RS
7842,4311700,Machadinho,RS
7844,4311734,Mampituba,RS
7847,4311759,Manoel Viana,RS
7848,4311775,Maquiné,RS
7849,4311791,Maratá,RS
7850,4311809,Marau,RS
7851,4311908,Marcelino Ramos,RS
7853,4311981,Mariana Pimentel,RS
7854,4312005,Mariano Moro,RS
7857,4312054,Marques de Souza,RS
7858,4312104,Mata,RS
7860,4312138,Mato Castelhano,RS
7862,4312153,Mato Leitão,RS
7863,4312179,Mato Queimado,RS
7866,4312203,Maximiliano de Almeida,RS
7841,4311718,Maçambará,RS
7868,4312252,Minas do Leão,RS
7869,4312302,Miraguaí,RS
7873,4312351,Montauri,RS
7876,4312377,Monte Alegre dos Campos,RS
7878,4312385,Monte Belo do Sul,RS
7880,4312401,Montenegro,RS
7881,4312427,Mormaço,RS
7883,4312443,Morrinhos do Sul,RS
7886,4312450,Morro Redondo,RS
7887,4312476,Morro Reuter,RS
7889,4312500,Mostardas,RS
7891,4312617,Muitos Capões,RS
7892,4312625,Muliterno,RS
7890,4312609,Muçum,RS
7895,4312674,Nicolau Vergueiro,RS
7896,4312708,Nonoai,RS
7899,4312757,Nova Alvorada,RS
7900,4312807,Nova Araçá,RS
7901,4312906,Nova Bassano,RS
7902,4312955,Nova Boa Vista,RS
7903,4313003,Nova Bréscia,RS
7904,4313011,Nova Candelária,RS
7905,4313037,Nova Esperança do Sul,RS
7906,4313060,Nova Hartz,RS
7909,4313102,Nova Palma,RS
7910,4313201,Nova Petrópolis,RS
7911,4313300,Nova Prata,RS
7908,4313086,Nova Pádua,RS
7912,4313334,Nova Ramada,RS
7913,4313359,Nova Roma do Sul,RS
7914,4313375,Nova Santa Rita,RS
7916,4313490,Novo Barreiro,RS
7917,4313391,Novo Cabrais,RS
7918,4313409,Novo Hamburgo,RS
7920,4313425,Novo Machado,RS
7922,4313441,Novo Tiradentes,RS
8318,4313466,Novo Xingu,RS
7893,4312658,Não-Me-Toque,RS
7925,4313508,Osório,RS
7932,4313607,Paim Filho,RS
7933,4313656,Palmares do Sul,RS
7935,4313706,Palmeira das Missões,RS
7936,4313805,Palmitinho,RS
7938,4313904,Panambi,RS
7939,4313953,Pantano Grande,RS
7940,4314001,Paraí,RS
7941,4314027,Paraíso do Sul,RS
7942,4314035,Pareci Novo,RS
7943,4314050,Parobé,RS
7944,4314068,Passa Sete,RS
7952,4314076,Passo do Sobrado,RS
7953,4314100,Passo Fundo,RS
85,2703007,Ibateguara,AL
7956,4314134,Paulo Bento,RS
7958,4314159,Paverama,RS
7959,4314175,Pedras Altas,RS
7962,4314209,Pedro Osório,RS
7964,4314308,Pejuçara,RS
7965,4314407,Pelotas,RS
7966,4314423,Picada Café,RS
7967,4314456,Pinhal,RS
7972,4314464,Pinhal da Serra,RS
7973,4314472,Pinhal Grande,RS
7976,4314498,Pinheirinho do Vale,RS
7977,4314506,Pinheiro Machado,RS
10154,4314548,Pinto Bandeira,RS
7982,4314555,Pirapó,RS
7983,4314605,Piratini,RS
7985,4314704,Planalto,RS
7992,4314787,Ponte Preta,RS
7991,4314779,Pontão,RS
7994,4314902,Porto Alegre,RS
7996,4315008,Porto Lucena,RS
7997,4315057,Porto Mauá,RS
7998,4315073,Porto Vera Cruz,RS
7999,4315107,Porto Xavier,RS
7993,4314803,Portão,RS
8000,4315131,Pouso Novo,RS
7988,4314753,Poço das Antas,RS
8005,4315149,Presidente Lucena,RS
8006,4315156,Progresso,RS
8010,4315172,Protásio Alves,RS
8012,4315206,Putinga,RS
8013,4315305,Quaraí,RS
8015,4315313,Quatro Irmãos,RS
8016,4315321,Quevedos,RS
8020,4315354,Quinze de Novembro,RS
8023,4315404,Redentora,RS
8025,4315453,Relvado,RS
8026,4315503,Restinga Seca,RS
8040,4315552,Rio dos Índios,RS
8041,4315602,Rio Grande,RS
8043,4315701,Rio Pardo,RS
8047,4315750,Riozinho,RS
8048,4315800,Roca Sales,RS
8049,4315909,Rodeio Bonito,RS
8050,4315958,Rolador,RS
8051,4316006,Rolante,RS
8053,4316105,Ronda Alta,RS
8054,4316204,Rondinha,RS
8055,4316303,Roque Gonzales,RS
8057,4316402,Rosário do Sul,RS
8058,4316428,Sagrada Família,RS
8060,4316436,Saldanha Marinho,RS
8064,4316451,Salto do Jacuí,RS
8065,4316477,Salvador das Missões,RS
8066,4316501,Salvador do Sul,RS
8067,4316600,Sananduva,RS
8071,4316709,Santa Bárbara do Sul,RS
8073,4316733,Santa Cecília do Sul,RS
8075,4316758,Santa Clara do Sul,RS
8079,4316808,Santa Cruz do Sul,RS
9348,3529005,Marília,SP
10102,4316972,Santa Margarida do Sul,RS
8087,4316907,Santa Maria,RS
8088,4316956,Santa Maria do Herval,RS
